<<<<<<< HEAD
Case ID,Activity,type,Start Timestamp,Complete Timestamp,Resource
1437,NextCall,DriverRequest,1/16/2018 11:05,1/16/2018 11:05,System
1437,AcceptDriverReq,DriverRequest,1/16/2018 11:05,1/16/2018 11:33,System
1438,NextCall,CarRequest,1/16/2018 11:07,1/16/2018 11:07,System
1438,AcceptCarReq,CarRequest,1/16/2018 11:07,1/16/2018 11:07,System
1438,ProcessNextCarReq,CarRequest,1/16/2018 11:07,1/16/2018 11:34,Ross
1439,NextCall,CarRequest,1/16/2018 11:08,1/16/2018 11:08,System
1439,AcceptCarReq,CarRequest,1/16/2018 11:08,1/16/2018 11:08,System
1440,NextCall,DriverRequest,1/16/2018 11:09,1/16/2018 11:09,System
1440,AcceptDriverReq,DriverRequest,1/16/2018 11:09,1/16/2018 11:32,System
1441,NextCall,CarRequest,1/16/2018 11:11,1/16/2018 11:11,System
1441,AcceptCarReq,CarRequest,1/16/2018 11:11,1/16/2018 11:11,System
1442,NextCall,DriverRequest,1/16/2018 11:12,1/16/2018 11:12,System
1442,AcceptDriverReq,DriverRequest,1/16/2018 11:12,1/16/2018 11:33,System
1443,NextCall,CarRequest,1/16/2018 11:13,1/16/2018 11:13,System
1443,AcceptCarReq,CarRequest,1/16/2018 11:13,1/16/2018 11:13,System
1444,NextCall,CarRequest,1/16/2018 11:15,1/16/2018 11:15,System
1444,AcceptCarReq,CarRequest,1/16/2018 11:15,1/16/2018 11:15,System
1445,NextCall,CarRequest,1/16/2018 11:16,1/16/2018 11:16,System
1445,AcceptCarReq,CarRequest,1/16/2018 11:16,1/16/2018 11:16,System
1446,NextCall,DriverRequest,1/16/2018 11:17,1/16/2018 11:17,System
1446,AcceptDriverReq,DriverRequest,1/16/2018 11:17,1/16/2018 11:38,System
1447,NextCall,DriverRequest,1/16/2018 11:19,1/16/2018 11:19,System
1447,AcceptDriverReq,DriverRequest,1/16/2018 11:19,1/16/2018 11:38,System
1448,NextCall,CarRequest,1/16/2018 11:20,1/16/2018 11:20,System
1448,AcceptCarReq,CarRequest,1/16/2018 11:20,1/16/2018 11:20,System
1449,NextCall,CarRequest,1/16/2018 11:21,1/16/2018 11:21,System
1449,AcceptCarReq,CarRequest,1/16/2018 11:21,1/16/2018 11:21,System
1450,NextCall,CarRequest,1/16/2018 11:23,1/16/2018 11:23,System
1450,AcceptCarReq,CarRequest,1/16/2018 11:23,1/16/2018 11:23,System
1451,NextCall,CarRequest,1/16/2018 11:24,1/16/2018 11:24,System
1451,AcceptCarReq,CarRequest,1/16/2018 11:24,1/16/2018 11:24,System
1452,NextCall,DriverRequest,1/16/2018 11:25,1/16/2018 11:25,System
1452,AcceptDriverReq,DriverRequest,1/16/2018 11:25,1/16/2018 11:45,System
1453,NextCall,CarRequest,1/16/2018 11:27,1/16/2018 11:27,System
1453,AcceptCarReq,CarRequest,1/16/2018 11:27,1/16/2018 11:27,System
1437,ProcessNextdriverReq,DriverRequest,1/16/2018 11:27,1/16/2018 11:47,Pheobi
1433,DoneDriverReq,DriverRequest,1/16/2018 11:27,1/16/2018 11:27,System
1454,NextCall,DriverRequest,1/16/2018 11:28,1/16/2018 11:28,System
1454,AcceptDriverReq,DriverRequest,1/16/2018 11:28,1/16/2018 11:47,System
1434,DoneCarReq,CarRequest,1/16/2018 11:29,1/16/2018 11:29,System
1439,ProcessNextCarReq,CarRequest,1/16/2018 11:29,1/16/2018 11:47,Monika
1455,NextCall,CarRequest,1/16/2018 11:29,1/16/2018 11:29,System
1455,AcceptCarReq,CarRequest,1/16/2018 11:29,1/16/2018 11:29,System
1435,DoneDriverReq,DriverRequest,1/16/2018 11:30,1/16/2018 11:30,System
1440,ProcessNextdriverReq,DriverRequest,1/16/2018 11:30,1/16/2018 11:49,Joe
1456,NextCall,CarRequest,1/16/2018 11:31,1/16/2018 11:31,System
1456,AcceptCarReq,CarRequest,1/16/2018 11:31,1/16/2018 11:31,System
1441,ProcessNextCarReq,CarRequest,1/16/2018 11:31,1/16/2018 11:49,Chandler
1436,DoneCarReq,CarRequest,1/16/2018 11:31,1/16/2018 11:31,System
1457,NextCall,DriverRequest,1/16/2018 11:32,1/16/2018 11:32,System
1457,AcceptDriverReq,DriverRequest,1/16/2018 11:32,1/16/2018 11:51,System
1458,NextCall,CarRequest,1/16/2018 11:33,1/16/2018 11:33,System
1458,AcceptCarReq,CarRequest,1/16/2018 11:33,1/16/2018 11:33,System
1443,ProcessNextCarReq,CarRequest,1/16/2018 11:34,1/16/2018 11:52,Ross
1438,DoneCarReq,CarRequest,1/16/2018 11:34,1/16/2018 11:34,System
1459,NextCall,DriverRequest,1/16/2018 11:35,1/16/2018 11:35,System
1459,AcceptDriverReq,DriverRequest,1/16/2018 11:35,1/16/2018 11:54,System
1460,NextCall,CarRequest,1/16/2018 11:36,1/16/2018 11:36,System
1460,AcceptCarReq,CarRequest,1/16/2018 11:36,1/16/2018 11:36,System
1461,NextCall,CarRequest,1/16/2018 11:37,1/16/2018 11:37,System
1461,AcceptCarReq,CarRequest,1/16/2018 11:37,1/16/2018 11:37,System
1462,NextCall,CarRequest,1/16/2018 11:39,1/16/2018 11:39,System
1462,AcceptCarReq,CarRequest,1/16/2018 11:39,1/16/2018 11:39,System
1463,NextCall,CarRequest,1/16/2018 11:40,1/16/2018 11:40,System
1463,AcceptCarReq,CarRequest,1/16/2018 11:40,1/16/2018 11:40,System
1464,NextCall,CarRequest,1/16/2018 11:41,1/16/2018 11:41,System
1464,AcceptCarReq,CarRequest,1/16/2018 11:41,1/16/2018 11:41,System
1465,NextCall,DriverRequest,1/16/2018 11:43,1/16/2018 11:43,System
1465,AcceptDriverReq,DriverRequest,1/16/2018 11:43,1/16/2018 12:01,System
1466,NextCall,CarRequest,1/16/2018 11:44,1/16/2018 11:44,System
1466,RejectCall,CarRequest,1/16/2018 11:44,1/16/2018 11:44,System
1467,NextCall,CarRequest,1/16/2018 11:45,1/16/2018 11:45,System
1467,RejectCall,CarRequest,1/16/2018 11:45,1/16/2018 11:45,System
1437,DoneDriverReq,DriverRequest,1/16/2018 11:47,1/16/2018 11:47,System
1442,ProcessNextdriverReq,DriverRequest,1/16/2018 11:47,1/16/2018 12:05,Pheobi
1468,NextCall,CarRequest,1/16/2018 11:47,1/16/2018 11:47,System
1468,AcceptCarReq,CarRequest,1/16/2018 11:47,1/16/2018 11:47,System
1444,ProcessNextCarReq,CarRequest,1/16/2018 11:47,1/16/2018 12:05,Monika
1439,DoneCarReq,CarRequest,1/16/2018 11:47,1/16/2018 11:47,System
1469,NextCall,DriverRequest,1/16/2018 11:48,1/16/2018 11:48,System
1469,RejectCall,DriverRequest,1/16/2018 11:48,1/16/2018 11:48,System
1446,ProcessNextdriverReq,DriverRequest,1/16/2018 11:49,1/16/2018 12:08,Joe
1440,DoneDriverReq,DriverRequest,1/16/2018 11:49,1/16/2018 11:49,System
1470,NextCall,DriverRequest,1/16/2018 11:49,1/16/2018 11:49,System
1470,RejectCall,DriverRequest,1/16/2018 11:49,1/16/2018 11:49,System
1441,DoneCarReq,CarRequest,1/16/2018 11:49,1/16/2018 11:49,System
1445,ProcessNextCarReq,CarRequest,1/16/2018 11:49,1/16/2018 12:07,Chandler
1471,NextCall,CarRequest,1/16/2018 11:51,1/16/2018 11:51,System
1471,AcceptCarReq,CarRequest,1/16/2018 11:51,1/16/2018 11:51,System
1472,NextCall,CarRequest,1/16/2018 11:52,1/16/2018 11:52,System
1472,AcceptCarReq,CarRequest,1/16/2018 11:52,1/16/2018 11:52,System
1443,DoneCarReq,CarRequest,1/16/2018 11:52,1/16/2018 11:52,System
1448,ProcessNextCarReq,CarRequest,1/16/2018 11:52,1/16/2018 12:10,Ross
1473,NextCall,DriverRequest,1/16/2018 11:53,1/16/2018 11:53,System
1473,RejectCall,DriverRequest,1/16/2018 11:53,1/16/2018 11:53,System
1474,NextCall,DriverRequest,1/16/2018 11:55,1/16/2018 11:55,System
1474,AcceptDriverReq,DriverRequest,1/16/2018 11:55,1/16/2018 12:14,System
1475,NextCall,DriverRequest,1/16/2018 11:56,1/16/2018 11:56,System
1475,AcceptDriverReq,DriverRequest,1/16/2018 11:56,1/16/2018 12:15,System
1476,NextCall,CarRequest,1/16/2018 11:57,1/16/2018 11:57,System
1476,AcceptCarReq,CarRequest,1/16/2018 11:57,1/16/2018 11:57,System
1477,NextCall,CarRequest,1/16/2018 11:59,1/16/2018 11:59,System
1477,AcceptCarReq,CarRequest,1/16/2018 11:59,1/16/2018 11:59,System
1444,DoneCarReq,CarRequest,1/16/2018 12:05,1/16/2018 12:05,System
1449,ProcessNextCarReq,CarRequest,1/16/2018 12:05,1/16/2018 12:22,Monika
1442,DoneDriverReq,DriverRequest,1/16/2018 12:05,1/16/2018 12:05,System
1447,ProcessNextdriverReq,DriverRequest,1/16/2018 12:05,1/16/2018 12:24,Pheobi
1445,DoneCarReq,CarRequest,1/16/2018 12:07,1/16/2018 12:07,System
1450,ProcessNextCarReq,CarRequest,1/16/2018 12:07,1/16/2018 12:25,Chandler
1452,ProcessNextdriverReq,DriverRequest,1/16/2018 12:08,1/16/2018 12:27,Joe
1446,DoneDriverReq,DriverRequest,1/16/2018 12:08,1/16/2018 12:08,System
1448,DoneCarReq,CarRequest,1/16/2018 12:10,1/16/2018 12:10,System
1451,ProcessNextCarReq,CarRequest,1/16/2018 12:10,1/16/2018 12:28,Ross
1453,ProcessNextCarReq,CarRequest,1/16/2018 12:22,1/16/2018 12:40,Monika
1449,DoneCarReq,CarRequest,1/16/2018 12:22,1/16/2018 12:22,System
1447,DoneDriverReq,DriverRequest,1/16/2018 12:24,1/16/2018 12:24,System
1454,ProcessNextdriverReq,DriverRequest,1/16/2018 12:24,1/16/2018 12:43,Pheobi
1455,ProcessNextCarReq,CarRequest,1/16/2018 12:25,1/16/2018 12:43,Chandler
1450,DoneCarReq,CarRequest,1/16/2018 12:25,1/16/2018 12:25,System
1452,DoneDriverReq,DriverRequest,1/16/2018 12:27,1/16/2018 12:27,System
1457,ProcessNextdriverReq,DriverRequest,1/16/2018 12:27,1/16/2018 12:47,Joe
1451,DoneCarReq,CarRequest,1/16/2018 12:28,1/16/2018 12:28,System
1456,ProcessNextCarReq,CarRequest,1/16/2018 12:28,1/16/2018 12:46,Ross
1453,DoneCarReq,CarRequest,1/16/2018 12:40,1/16/2018 12:40,System
1458,ProcessNextCarReq,CarRequest,1/16/2018 12:40,1/16/2018 12:58,Monika
1460,ProcessNextCarReq,CarRequest,1/16/2018 12:43,1/16/2018 13:01,Chandler
1455,DoneCarReq,CarRequest,1/16/2018 12:43,1/16/2018 12:43,System
1454,DoneDriverReq,DriverRequest,1/16/2018 12:43,1/16/2018 12:43,System
1459,ProcessNextdriverReq,DriverRequest,1/16/2018 12:43,1/16/2018 13:03,Pheobi
1461,ProcessNextCarReq,CarRequest,1/16/2018 12:46,1/16/2018 13:04,Ross
1456,DoneCarReq,CarRequest,1/16/2018 12:46,1/16/2018 12:46,System
1465,ProcessNextdriverReq,DriverRequest,1/16/2018 12:47,1/16/2018 13:08,Joe
1457,DoneDriverReq,DriverRequest,1/16/2018 12:47,1/16/2018 12:47,System
1462,ProcessNextCarReq,CarRequest,1/16/2018 12:58,1/16/2018 13:17,Monika
1458,DoneCarReq,CarRequest,1/16/2018 12:58,1/16/2018 12:58,System
1478,NextCall,CarRequest,1/16/2018 13:00,1/16/2018 13:00,System
1478,AcceptCarReq,CarRequest,1/16/2018 13:00,1/16/2018 13:00,System
1479,NextCall,DriverRequest,1/16/2018 13:01,1/16/2018 13:01,System
1479,AcceptDriverReq,DriverRequest,1/16/2018 13:01,1/16/2018 13:22,System
1463,ProcessNextCarReq,CarRequest,1/16/2018 13:01,1/16/2018 13:20,Chandler
1460,DoneCarReq,CarRequest,1/16/2018 13:01,1/16/2018 13:01,System
1480,NextCall,CarRequest,1/16/2018 13:02,1/16/2018 13:02,System
1480,AcceptCarReq,CarRequest,1/16/2018 13:02,1/16/2018 13:02,System
1459,DoneDriverReq,DriverRequest,1/16/2018 13:03,1/16/2018 13:03,System
1474,ProcessNextdriverReq,DriverRequest,1/16/2018 13:03,1/16/2018 13:25,Pheobi
1481,NextCall,CarRequest,1/16/2018 13:04,1/16/2018 13:04,System
1481,AcceptCarReq,CarRequest,1/16/2018 13:04,1/16/2018 13:04,System
1464,ProcessNextCarReq,CarRequest,1/16/2018 13:04,1/16/2018 13:22,Ross
1461,DoneCarReq,CarRequest,1/16/2018 13:04,1/16/2018 13:04,System
1482,NextCall,DriverRequest,1/16/2018 13:05,1/16/2018 13:05,System
1482,AcceptDriverReq,DriverRequest,1/16/2018 13:05,1/16/2018 13:26,System
1483,NextCall,CarRequest,1/16/2018 13:06,1/16/2018 13:06,System
1483,AcceptCarReq,CarRequest,1/16/2018 13:06,1/16/2018 13:06,System
1484,NextCall,CarRequest,1/16/2018 13:08,1/16/2018 13:08,System
1484,AcceptCarReq,CarRequest,1/16/2018 13:08,1/16/2018 13:08,System
1465,DoneDriverReq,DriverRequest,1/16/2018 13:08,1/16/2018 13:08,System
1475,ProcessNextdriverReq,DriverRequest,1/16/2018 13:08,1/16/2018 13:29,Joe
1485,NextCall,CarRequest,1/16/2018 13:09,1/16/2018 13:09,System
1485,AcceptCarReq,CarRequest,1/16/2018 13:09,1/16/2018 13:09,System
1486,NextCall,CarRequest,1/16/2018 13:10,1/16/2018 13:10,System
1486,AcceptCarReq,CarRequest,1/16/2018 13:10,1/16/2018 13:10,System
1487,NextCall,CarRequest,1/16/2018 13:12,1/16/2018 13:12,System
1487,AcceptCarReq,CarRequest,1/16/2018 13:12,1/16/2018 13:12,System
1488,NextCall,CarRequest,1/16/2018 13:13,1/16/2018 13:13,System
1488,AcceptCarReq,CarRequest,1/16/2018 13:13,1/16/2018 13:13,System
1489,NextCall,DriverRequest,1/16/2018 13:14,1/16/2018 13:14,System
1489,AcceptDriverReq,DriverRequest,1/16/2018 13:14,1/16/2018 13:36,System
1490,NextCall,CarRequest,1/16/2018 13:16,1/16/2018 13:16,System
1490,AcceptCarReq,CarRequest,1/16/2018 13:16,1/16/2018 13:16,System
1462,DoneCarReq,CarRequest,1/16/2018 13:17,1/16/2018 13:17,System
1468,ProcessNextCarReq,CarRequest,1/16/2018 13:17,1/16/2018 13:34,Monika
1491,NextCall,DriverRequest,1/16/2018 13:17,1/16/2018 13:17,System
1491,AcceptDriverReq,DriverRequest,1/16/2018 13:17,1/16/2018 13:37,System
1492,NextCall,CarRequest,1/16/2018 13:18,1/16/2018 13:18,System
1492,AcceptCarReq,CarRequest,1/16/2018 13:18,1/16/2018 13:18,System
1463,DoneCarReq,CarRequest,1/16/2018 13:20,1/16/2018 13:20,System
1471,ProcessNextCarReq,CarRequest,1/16/2018 13:20,1/16/2018 13:37,Chandler
1493,NextCall,CarRequest,1/16/2018 13:20,1/16/2018 13:20,System
1493,AcceptCarReq,CarRequest,1/16/2018 13:20,1/16/2018 13:20,System
1494,NextCall,DriverRequest,1/16/2018 13:21,1/16/2018 13:21,System
1494,AcceptDriverReq,DriverRequest,1/16/2018 13:21,1/16/2018 13:41,System
1495,NextCall,CarRequest,1/16/2018 13:22,1/16/2018 13:22,System
1495,AcceptCarReq,CarRequest,1/16/2018 13:22,1/16/2018 13:22,System
1464,DoneCarReq,CarRequest,1/16/2018 13:22,1/16/2018 13:22,System
1472,ProcessNextCarReq,CarRequest,1/16/2018 13:22,1/16/2018 13:40,Ross
1496,NextCall,DriverRequest,1/16/2018 13:24,1/16/2018 13:24,System
1496,RejectCall,DriverRequest,1/16/2018 13:24,1/16/2018 13:24,System
1479,ProcessNextdriverReq,DriverRequest,1/16/2018 13:25,1/16/2018 13:44,Pheobi
1474,DoneDriverReq,DriverRequest,1/16/2018 13:25,1/16/2018 13:25,System
1497,NextCall,DriverRequest,1/16/2018 13:25,1/16/2018 13:25,System
1497,AcceptDriverReq,DriverRequest,1/16/2018 13:25,1/16/2018 13:45,System
1498,NextCall,DriverRequest,1/16/2018 13:26,1/16/2018 13:26,System
1498,AcceptDriverReq,DriverRequest,1/16/2018 13:26,1/16/2018 13:46,System
1499,NextCall,DriverRequest,1/16/2018 13:28,1/16/2018 13:28,System
1499,RejectCall,DriverRequest,1/16/2018 13:28,1/16/2018 13:28,System
1500,NextCall,DriverRequest,1/16/2018 13:29,1/16/2018 13:29,System
1500,RejectCall,DriverRequest,1/16/2018 13:29,1/16/2018 13:29,System
1475,DoneDriverReq,DriverRequest,1/16/2018 13:29,1/16/2018 13:29,System
1482,ProcessNextdriverReq,DriverRequest,1/16/2018 13:29,1/16/2018 13:49,Joe
1501,NextCall,CarRequest,1/16/2018 13:30,1/16/2018 13:30,System
1501,AcceptCarReq,CarRequest,1/16/2018 13:30,1/16/2018 13:30,System
1502,NextCall,DriverRequest,1/16/2018 13:32,1/16/2018 13:32,System
1502,AcceptDriverReq,DriverRequest,1/16/2018 13:32,1/16/2018 13:51,System
1503,NextCall,CarRequest,1/16/2018 13:33,1/16/2018 13:33,System
1503,RejectCall,CarRequest,1/16/2018 13:33,1/16/2018 13:33,System
1504,NextCall,DriverRequest,1/16/2018 13:34,1/16/2018 13:34,System
1504,AcceptDriverReq,DriverRequest,1/16/2018 13:34,1/16/2018 13:53,System
1468,DoneCarReq,CarRequest,1/16/2018 13:34,1/16/2018 13:34,System
1476,ProcessNextCarReq,CarRequest,1/16/2018 13:34,1/16/2018 13:52,Monika
1505,NextCall,DriverRequest,1/16/2018 13:36,1/16/2018 13:36,System
1505,RejectCall,DriverRequest,1/16/2018 13:36,1/16/2018 13:36,System
1506,NextCall,DriverRequest,1/16/2018 13:37,1/16/2018 13:37,System
1506,RejectCall,DriverRequest,1/16/2018 13:37,1/16/2018 13:37,System
1477,ProcessNextCarReq,CarRequest,1/16/2018 13:37,1/16/2018 13:55,Chandler
1471,DoneCarReq,CarRequest,1/16/2018 13:37,1/16/2018 13:37,System
1507,NextCall,DriverRequest,1/16/2018 13:38,1/16/2018 13:38,System
1507,RejectCall,DriverRequest,1/16/2018 13:38,1/16/2018 13:38,System
1508,NextCall,DriverRequest,1/16/2018 13:40,1/16/2018 13:40,System
1508,AcceptDriverReq,DriverRequest,1/16/2018 13:40,1/16/2018 13:58,System
1478,ProcessNextCarReq,CarRequest,1/16/2018 13:40,1/16/2018 13:58,Ross
1472,DoneCarReq,CarRequest,1/16/2018 13:40,1/16/2018 13:40,System
1509,NextCall,CarRequest,1/16/2018 13:41,1/16/2018 13:41,System
1509,RejectCall,CarRequest,1/16/2018 13:41,1/16/2018 13:41,System
1510,NextCall,DriverRequest,1/16/2018 13:42,1/16/2018 13:42,System
1510,RejectCall,DriverRequest,1/16/2018 13:42,1/16/2018 13:42,System
1511,NextCall,CarRequest,1/16/2018 13:44,1/16/2018 13:44,System
1511,RejectCall,CarRequest,1/16/2018 13:44,1/16/2018 13:44,System
1489,ProcessNextdriverReq,DriverRequest,1/16/2018 13:44,1/16/2018 14:03,Pheobi
1479,DoneDriverReq,DriverRequest,1/16/2018 13:44,1/16/2018 13:44,System
1512,NextCall,DriverRequest,1/16/2018 13:45,1/16/2018 13:45,System
1512,AcceptDriverReq,DriverRequest,1/16/2018 13:45,1/16/2018 14:04,System
1513,NextCall,CarRequest,1/16/2018 13:46,1/16/2018 13:46,System
1513,AcceptCarReq,CarRequest,1/16/2018 13:46,1/16/2018 13:46,System
1514,NextCall,DriverRequest,1/16/2018 13:48,1/16/2018 13:48,System
1514,RejectCall,DriverRequest,1/16/2018 13:48,1/16/2018 13:48,System
1482,DoneDriverReq,DriverRequest,1/16/2018 13:49,1/16/2018 13:49,System
1491,ProcessNextdriverReq,DriverRequest,1/16/2018 13:49,1/16/2018 14:07,Joe
1515,NextCall,CarRequest,1/16/2018 13:49,1/16/2018 13:49,System
1515,AcceptCarReq,CarRequest,1/16/2018 13:49,1/16/2018 13:49,System
1516,NextCall,CarRequest,1/16/2018 13:51,1/16/2018 13:51,System
1516,AcceptCarReq,CarRequest,1/16/2018 13:51,1/16/2018 13:51,System
1517,NextCall,DriverRequest,1/16/2018 13:52,1/16/2018 13:52,System
1517,AcceptDriverReq,DriverRequest,1/16/2018 13:52,1/16/2018 14:10,System
1476,DoneCarReq,CarRequest,1/16/2018 13:52,1/16/2018 13:52,System
1480,ProcessNextCarReq,CarRequest,1/16/2018 13:52,1/16/2018 14:10,Monika
1518,NextCall,DriverRequest,1/16/2018 13:53,1/16/2018 13:53,System
1518,AcceptDriverReq,DriverRequest,1/16/2018 13:53,1/16/2018 14:12,System
1519,NextCall,DriverRequest,1/16/2018 13:55,1/16/2018 13:55,System
1519,AcceptDriverReq,DriverRequest,1/16/2018 13:55,1/16/2018 14:13,System
1481,ProcessNextCarReq,CarRequest,1/16/2018 13:55,1/16/2018 14:13,Chandler
1477,DoneCarReq,CarRequest,1/16/2018 13:55,1/16/2018 13:55,System
1520,NextCall,DriverRequest,1/16/2018 13:56,1/16/2018 13:56,System
1520,RejectCall,DriverRequest,1/16/2018 13:56,1/16/2018 13:56,System
1521,NextCall,DriverRequest,1/16/2018 13:57,1/16/2018 13:57,System
1521,AcceptDriverReq,DriverRequest,1/16/2018 13:57,1/16/2018 14:15,System
1478,DoneCarReq,CarRequest,1/16/2018 13:58,1/16/2018 13:58,System
1483,ProcessNextCarReq,CarRequest,1/16/2018 13:58,1/16/2018 14:16,Ross
1522,NextCall,DriverRequest,1/16/2018 13:59,1/16/2018 13:59,System
1522,RejectCall,DriverRequest,1/16/2018 13:59,1/16/2018 13:59,System
1489,DoneDriverReq,DriverRequest,1/16/2018 14:03,1/16/2018 14:03,System
1494,ProcessNextdriverReq,DriverRequest,1/16/2018 14:03,1/16/2018 14:21,Pheobi
1497,ProcessNextdriverReq,DriverRequest,1/16/2018 14:07,1/16/2018 14:26,Joe
1491,DoneDriverReq,DriverRequest,1/16/2018 14:07,1/16/2018 14:07,System
1480,DoneCarReq,CarRequest,1/16/2018 14:10,1/16/2018 14:10,System
1484,ProcessNextCarReq,CarRequest,1/16/2018 14:10,1/16/2018 14:28,Monika
1485,ProcessNextCarReq,CarRequest,1/16/2018 14:13,1/16/2018 14:31,Chandler
1481,DoneCarReq,CarRequest,1/16/2018 14:13,1/16/2018 14:13,System
1486,ProcessNextCarReq,CarRequest,1/16/2018 14:16,1/16/2018 14:34,Ross
1483,DoneCarReq,CarRequest,1/16/2018 14:16,1/16/2018 14:16,System
1498,ProcessNextdriverReq,DriverRequest,1/16/2018 14:21,1/16/2018 14:40,Pheobi
1494,DoneDriverReq,DriverRequest,1/16/2018 14:21,1/16/2018 14:21,System
1502,ProcessNextdriverReq,DriverRequest,1/16/2018 14:26,1/16/2018 14:44,Joe
1497,DoneDriverReq,DriverRequest,1/16/2018 14:26,1/16/2018 14:26,System
1487,ProcessNextCarReq,CarRequest,1/16/2018 14:28,1/16/2018 14:46,Monika
1484,DoneCarReq,CarRequest,1/16/2018 14:28,1/16/2018 14:28,System
1488,ProcessNextCarReq,CarRequest,1/16/2018 14:31,1/16/2018 14:49,Chandler
1485,DoneCarReq,CarRequest,1/16/2018 14:31,1/16/2018 14:31,System
1486,DoneCarReq,CarRequest,1/16/2018 14:34,1/16/2018 14:34,System
1490,ProcessNextCarReq,CarRequest,1/16/2018 14:34,1/16/2018 14:52,Ross
1504,ProcessNextdriverReq,DriverRequest,1/16/2018 14:40,1/16/2018 14:58,Pheobi
1498,DoneDriverReq,DriverRequest,1/16/2018 14:40,1/16/2018 14:40,System
1508,ProcessNextdriverReq,DriverRequest,1/16/2018 14:44,1/16/2018 15:03,Joe
1502,DoneDriverReq,DriverRequest,1/16/2018 14:44,1/16/2018 14:44,System
1487,DoneCarReq,CarRequest,1/16/2018 14:46,1/16/2018 14:46,System
1492,ProcessNextCarReq,CarRequest,1/16/2018 14:46,1/16/2018 15:05,Monika
1493,ProcessNextCarReq,CarRequest,1/16/2018 14:49,1/16/2018 15:09,Chandler
1488,DoneCarReq,CarRequest,1/16/2018 14:49,1/16/2018 14:49,System
1495,ProcessNextCarReq,CarRequest,1/16/2018 14:52,1/16/2018 15:12,Ross
1490,DoneCarReq,CarRequest,1/16/2018 14:52,1/16/2018 14:52,System
1512,ProcessNextdriverReq,DriverRequest,1/16/2018 14:58,1/16/2018 15:18,Pheobi
1504,DoneDriverReq,DriverRequest,1/16/2018 14:58,1/16/2018 14:58,System
1523,NextCall,CarRequest,1/16/2018 14:59,1/16/2018 14:59,System
1523,AcceptCarReq,CarRequest,1/16/2018 14:59,1/16/2018 14:59,System
1508,DoneDriverReq,DriverRequest,1/16/2018 15:03,1/16/2018 15:03,System
1517,ProcessNextdriverReq,DriverRequest,1/16/2018 15:03,1/16/2018 15:24,Joe
1501,ProcessNextCarReq,CarRequest,1/16/2018 15:05,1/16/2018 15:25,Monika
1492,DoneCarReq,CarRequest,1/16/2018 15:05,1/16/2018 15:05,System
1513,ProcessNextCarReq,CarRequest,1/16/2018 15:09,1/16/2018 15:29,Chandler
1493,DoneCarReq,CarRequest,1/16/2018 15:09,1/16/2018 15:09,System
1515,ProcessNextCarReq,CarRequest,1/16/2018 15:12,1/16/2018 15:34,Ross
1495,DoneCarReq,CarRequest,1/16/2018 15:12,1/16/2018 15:12,System
1518,ProcessNextdriverReq,DriverRequest,1/16/2018 15:18,1/16/2018 15:40,Pheobi
1512,DoneDriverReq,DriverRequest,1/16/2018 15:18,1/16/2018 15:18,System
1519,ProcessNextdriverReq,DriverRequest,1/16/2018 15:24,1/16/2018 15:47,Joe
1517,DoneDriverReq,DriverRequest,1/16/2018 15:24,1/16/2018 15:24,System
1501,DoneCarReq,CarRequest,1/16/2018 15:25,1/16/2018 15:25,System
1516,ProcessNextCarReq,CarRequest,1/16/2018 15:25,1/16/2018 15:48,Monika
1513,DoneCarReq,CarRequest,1/16/2018 15:29,1/16/2018 15:29,System
1523,ProcessNextCarReq,CarRequest,1/16/2018 15:29,1/16/2018 15:56,Chandler
1515,DoneCarReq,CarRequest,1/16/2018 15:34,1/16/2018 15:34,System
1521,ProcessNextdriverReq,DriverRequest,1/16/2018 15:40,1/16/2018 16:07,Pheobi
1518,DoneDriverReq,DriverRequest,1/16/2018 15:40,1/16/2018 15:40,System
1519,DoneDriverReq,DriverRequest,1/16/2018 15:47,1/16/2018 15:47,System
1516,DoneCarReq,CarRequest,1/16/2018 15:48,1/16/2018 15:48,System
1523,DoneCarReq,CarRequest,1/16/2018 15:56,1/16/2018 15:56,System
1524,NextCall,CarRequest,1/16/2018 15:59,1/16/2018 15:59,System
1524,AcceptCarReq,CarRequest,1/16/2018 15:59,1/16/2018 15:59,System
1524,ProcessNextCarReq,CarRequest,1/16/2018 15:59,1/16/2018 16:27,Chandler
1521,DoneDriverReq,DriverRequest,1/16/2018 16:07,1/16/2018 16:07,System
1524,DoneCarReq,CarRequest,1/16/2018 16:27,1/16/2018 16:27,System
1525,NextCall,DriverRequest,1/16/2018 17:01,1/16/2018 17:01,System
1525,AcceptDriverReq,DriverRequest,1/16/2018 17:01,1/16/2018 17:28,System
1525,ProcessNextdriverReq,DriverRequest,1/16/2018 17:01,1/16/2018 17:28,Pheobi
1526,NextCall,DriverRequest,1/16/2018 17:03,1/16/2018 17:03,System
1526,AcceptDriverReq,DriverRequest,1/16/2018 17:03,1/16/2018 17:31,System
1526,ProcessNextdriverReq,DriverRequest,1/16/2018 17:03,1/16/2018 17:31,Joe
1527,NextCall,DriverRequest,1/16/2018 17:06,1/16/2018 17:06,System
1527,AcceptDriverReq,DriverRequest,1/16/2018 17:06,1/16/2018 17:33,System
1528,NextCall,CarRequest,1/16/2018 17:09,1/16/2018 17:09,System
1528,AcceptCarReq,CarRequest,1/16/2018 17:09,1/16/2018 17:09,System
