,Case ID,Activity,type,Start Timestamp,Complete Timestamp,Resource,Event Duration
9991,2710,DoneCarReq,CarRequest,2018-01-30 18:13:00,2018-01-30 18:13:00,System,0 days 00:00:00.000000000
9992,2713,ProcessNextCarReq,CarRequest,2018-01-30 18:13:00,2018-01-30 18:40:00,Chandler,0 days 00:27:00.000000000
9993,2706,DoneDriverReq,DriverRequest,2018-01-30 18:14:00,2018-01-30 18:14:00,System,0 days 00:00:00.000000000
9994,2708,ProcessNextdriverReq,DriverRequest,2018-01-30 18:14:00,2018-01-30 18:33:00,Pheobi,0 days 00:19:00.000000000
9995,2709,ProcessNextdriverReq,DriverRequest,2018-01-30 18:20:00,2018-01-30 18:41:00,Joe,0 days 00:21:00.000000000
9996,2707,DoneDriverReq,DriverRequest,2018-01-30 18:20:00,2018-01-30 18:20:00,System,0 days 00:00:00.000000000
9997,2711,DoneCarReq,CarRequest,2018-01-30 18:21:00,2018-01-30 18:21:00,System,0 days 00:00:00.000000000
9998,2712,DoneCarReq,CarRequest,2018-01-30 18:32:00,2018-01-30 18:32:00,System,0 days 00:00:00.000000000
9999,2714,ProcessNextdriverReq,DriverRequest,2018-01-30 18:33:00,2018-01-30 18:55:00,Pheobi,0 days 00:22:00.000000000
10000,2708,DoneDriverReq,DriverRequest,2018-01-30 18:33:00,2018-01-30 18:33:00,System,0 days 00:00:00.000000000
10001,2713,DoneCarReq,CarRequest,2018-01-30 18:40:00,2018-01-30 18:40:00,System,0 days 00:00:00.000000000
10002,2715,ProcessNextdriverReq,DriverRequest,2018-01-30 18:41:00,2018-01-30 19:04:00,Joe,0 days 00:23:00.000000000
10003,2709,DoneDriverReq,DriverRequest,2018-01-30 18:41:00,2018-01-30 18:41:00,System,0 days 00:00:00.000000000
10004,2714,DoneDriverReq,DriverRequest,2018-01-30 18:55:00,2018-01-30 18:55:00,System,0 days 00:00:00.000000000
10005,2716,ProcessNextdriverReq,DriverRequest,2018-01-30 18:55:00,2018-01-30 19:22:00,Pheobi,0 days 00:27:00.000000000
10006,2715,DoneDriverReq,DriverRequest,2018-01-30 19:04:00,2018-01-30 19:04:00,System,0 days 00:00:00.000000000
10007,2716,DoneDriverReq,DriverRequest,2018-01-30 19:22:00,2018-01-30 19:22:00,System,0 days 00:00:00.000000000
10008,2717,NextCall,CarRequest,2018-01-31 08:57:00,2018-01-31 08:57:00,System,0 days 00:00:00.000000000
10009,2717,AcceptCarReq,CarRequest,2018-01-31 08:57:00,2018-01-31 08:57:00,System,0 days 00:00:00.000000000
10010,2717,ProcessNextCarReq,CarRequest,2018-01-31 08:57:00,2018-01-31 09:24:00,Monika,0 days 00:27:00.000000000
10011,2717,DoneCarReq,CarRequest,2018-01-31 09:24:00,2018-01-31 09:24:00,System,0 days 00:00:00.000000000
10012,2718,NextCall,CarRequest,2018-01-31 09:57:00,2018-01-31 09:57:00,System,0 days 00:00:00.000000000
10013,2718,AcceptCarReq,CarRequest,2018-01-31 09:57:00,2018-01-31 09:57:00,System,0 days 00:00:00.000000000
10014,2718,ProcessNextCarReq,CarRequest,2018-01-31 09:57:00,2018-01-31 10:25:00,Ross,0 days 00:28:00.000000000
10015,2719,NextCall,CarRequest,2018-01-31 09:59:00,2018-01-31 09:59:00,System,0 days 00:00:00.000000000
10016,2719,AcceptCarReq,CarRequest,2018-01-31 09:59:00,2018-01-31 09:59:00,System,0 days 00:00:00.000000000
10017,2719,ProcessNextCarReq,CarRequest,2018-01-31 09:59:00,2018-01-31 10:26:00,Chandler,0 days 00:27:00.000000000
10018,2718,DoneCarReq,CarRequest,2018-01-31 10:25:00,2018-01-31 10:25:00,System,0 days 00:00:00.000000000
10019,2719,DoneCarReq,CarRequest,2018-01-31 10:26:00,2018-01-31 10:26:00,System,0 days 00:00:00.000000000
10020,2720,NextCall,CarRequest,2018-01-31 11:00:00,2018-01-31 11:00:00,System,0 days 00:00:00.000000000
10021,2720,AcceptCarReq,CarRequest,2018-01-31 11:00:00,2018-01-31 11:00:00,System,0 days 00:00:00.000000000
10022,2720,ProcessNextCarReq,CarRequest,2018-01-31 11:00:00,2018-01-31 11:27:00,Ross,0 days 00:27:00.000000000
10023,2721,NextCall,DriverRequest,2018-01-31 11:01:00,2018-01-31 11:01:00,System,0 days 00:00:00.000000000
10024,2721,AcceptDriverReq,DriverRequest,2018-01-31 11:01:00,2018-01-31 11:29:00,System,0 days 00:28:00.000000000
10025,2721,ProcessNextdriverReq,DriverRequest,2018-01-31 11:01:00,2018-01-31 11:29:00,Joe,0 days 00:28:00.000000000
10026,2722,NextCall,DriverRequest,2018-01-31 11:03:00,2018-01-31 11:03:00,System,0 days 00:00:00.000000000
10027,2722,AcceptDriverReq,DriverRequest,2018-01-31 11:03:00,2018-01-31 11:30:00,System,0 days 00:27:00.000000000
10028,2722,ProcessNextdriverReq,DriverRequest,2018-01-31 11:03:00,2018-01-31 11:30:00,Pheobi,0 days 00:27:00.000000000
10029,2723,NextCall,DriverRequest,2018-01-31 11:04:00,2018-01-31 11:04:00,System,0 days 00:00:00.000000000
10030,2723,AcceptDriverReq,DriverRequest,2018-01-31 11:04:00,2018-01-31 11:31:00,System,0 days 00:27:00.000000000
10031,2724,NextCall,DriverRequest,2018-01-31 11:05:00,2018-01-31 11:05:00,System,0 days 00:00:00.000000000
10032,2724,AcceptDriverReq,DriverRequest,2018-01-31 11:05:00,2018-01-31 11:28:00,System,0 days 00:23:00.000000000
10033,2725,NextCall,CarRequest,2018-01-31 11:07:00,2018-01-31 11:07:00,System,0 days 00:00:00.000000000
10034,2725,AcceptCarReq,CarRequest,2018-01-31 11:07:00,2018-01-31 11:07:00,System,0 days 00:00:00.000000000
10035,2725,ProcessNextCarReq,CarRequest,2018-01-31 11:07:00,2018-01-31 11:34:00,Monika,0 days 00:27:00.000000000
10036,2726,NextCall,DriverRequest,2018-01-31 11:08:00,2018-01-31 11:08:00,System,0 days 00:00:00.000000000
10037,2726,AcceptDriverReq,DriverRequest,2018-01-31 11:08:00,2018-01-31 11:29:00,System,0 days 00:21:00.000000000
10038,2727,NextCall,CarRequest,2018-01-31 11:09:00,2018-01-31 11:09:00,System,0 days 00:00:00.000000000
10039,2727,AcceptCarReq,CarRequest,2018-01-31 11:09:00,2018-01-31 11:09:00,System,0 days 00:00:00.000000000
10040,2727,ProcessNextCarReq,CarRequest,2018-01-31 11:09:00,2018-01-31 11:37:00,Chandler,0 days 00:28:00.000000000
10041,2728,NextCall,CarRequest,2018-01-31 11:11:00,2018-01-31 11:11:00,System,0 days 00:00:00.000000000
10042,2728,AcceptCarReq,CarRequest,2018-01-31 11:11:00,2018-01-31 11:11:00,System,0 days 00:00:00.000000000
10043,2729,NextCall,CarRequest,2018-01-31 11:12:00,2018-01-31 11:12:00,System,0 days 00:00:00.000000000
10044,2729,AcceptCarReq,CarRequest,2018-01-31 11:12:00,2018-01-31 11:12:00,System,0 days 00:00:00.000000000
10045,2730,NextCall,DriverRequest,2018-01-31 11:13:00,2018-01-31 11:13:00,System,0 days 00:00:00.000000000
10046,2730,AcceptDriverReq,DriverRequest,2018-01-31 11:13:00,2018-01-31 11:34:00,System,0 days 00:21:00.000000000
10047,2731,NextCall,CarRequest,2018-01-31 11:15:00,2018-01-31 11:15:00,System,0 days 00:00:00.000000000
10048,2731,AcceptCarReq,CarRequest,2018-01-31 11:15:00,2018-01-31 11:15:00,System,0 days 00:00:00.000000000
10049,2732,NextCall,CarRequest,2018-01-31 11:16:00,2018-01-31 11:16:00,System,0 days 00:00:00.000000000
10050,2732,AcceptCarReq,CarRequest,2018-01-31 11:16:00,2018-01-31 11:16:00,System,0 days 00:00:00.000000000
10051,2733,NextCall,DriverRequest,2018-01-31 11:17:00,2018-01-31 11:17:00,System,0 days 00:00:00.000000000
10052,2733,AcceptDriverReq,DriverRequest,2018-01-31 11:17:00,2018-01-31 11:37:00,System,0 days 00:20:00.000000000
10053,2734,NextCall,CarRequest,2018-01-31 11:19:00,2018-01-31 11:19:00,System,0 days 00:00:00.000000000
10054,2734,AcceptCarReq,CarRequest,2018-01-31 11:19:00,2018-01-31 11:19:00,System,0 days 00:00:00.000000000
10055,2735,NextCall,CarRequest,2018-01-31 11:20:00,2018-01-31 11:20:00,System,0 days 00:00:00.000000000
10056,2735,AcceptCarReq,CarRequest,2018-01-31 11:20:00,2018-01-31 11:20:00,System,0 days 00:00:00.000000000
10057,2736,NextCall,CarRequest,2018-01-31 11:21:00,2018-01-31 11:21:00,System,0 days 00:00:00.000000000
10058,2736,AcceptCarReq,CarRequest,2018-01-31 11:21:00,2018-01-31 11:21:00,System,0 days 00:00:00.000000000
10059,2737,NextCall,DriverRequest,2018-01-31 11:23:00,2018-01-31 11:23:00,System,0 days 00:00:00.000000000
10060,2737,AcceptDriverReq,DriverRequest,2018-01-31 11:23:00,2018-01-31 11:42:00,System,0 days 00:19:00.000000000
10061,2738,NextCall,DriverRequest,2018-01-31 11:24:00,2018-01-31 11:24:00,System,0 days 00:00:00.000000000
10062,2738,AcceptDriverReq,DriverRequest,2018-01-31 11:24:00,2018-01-31 11:43:00,System,0 days 00:19:00.000000000
10063,2739,NextCall,DriverRequest,2018-01-31 11:25:00,2018-01-31 11:25:00,System,0 days 00:00:00.000000000
10064,2739,AcceptDriverReq,DriverRequest,2018-01-31 11:25:00,2018-01-31 11:44:00,System,0 days 00:19:00.000000000
10065,2740,NextCall,DriverRequest,2018-01-31 11:27:00,2018-01-31 11:27:00,System,0 days 00:00:00.000000000
10066,2740,AcceptDriverReq,DriverRequest,2018-01-31 11:27:00,2018-01-31 11:45:00,System,0 days 00:18:00.000000000
10067,2728,ProcessNextCarReq,CarRequest,2018-01-31 11:27:00,2018-01-31 11:46:00,Ross,0 days 00:19:00.000000000
10068,2720,DoneCarReq,CarRequest,2018-01-31 11:27:00,2018-01-31 11:27:00,System,0 days 00:00:00.000000000
10069,2741,NextCall,CarRequest,2018-01-31 11:28:00,2018-01-31 11:28:00,System,0 days 00:00:00.000000000
10070,2741,AcceptCarReq,CarRequest,2018-01-31 11:28:00,2018-01-31 11:28:00,System,0 days 00:00:00.000000000
10071,2721,DoneDriverReq,DriverRequest,2018-01-31 11:29:00,2018-01-31 11:29:00,System,0 days 00:00:00.000000000
10072,2723,ProcessNextdriverReq,DriverRequest,2018-01-31 11:29:00,2018-01-31 11:47:00,Joe,0 days 00:18:00.000000000
10073,2742,NextCall,CarRequest,2018-01-31 11:29:00,2018-01-31 11:29:00,System,0 days 00:00:00.000000000
10074,2742,AcceptCarReq,CarRequest,2018-01-31 11:29:00,2018-01-31 11:29:00,System,0 days 00:00:00.000000000
10075,2724,ProcessNextdriverReq,DriverRequest,2018-01-31 11:30:00,2018-01-31 11:49:00,Pheobi,0 days 00:19:00.000000000
10076,2722,DoneDriverReq,DriverRequest,2018-01-31 11:30:00,2018-01-31 11:30:00,System,0 days 00:00:00.000000000
10077,2743,NextCall,DriverRequest,2018-01-31 11:31:00,2018-01-31 11:31:00,System,0 days 00:00:00.000000000
10078,2743,AcceptDriverReq,DriverRequest,2018-01-31 11:31:00,2018-01-31 11:49:00,System,0 days 00:18:00.000000000
10079,2744,NextCall,CarRequest,2018-01-31 11:32:00,2018-01-31 11:32:00,System,0 days 00:00:00.000000000
10080,2744,AcceptCarReq,CarRequest,2018-01-31 11:32:00,2018-01-31 11:32:00,System,0 days 00:00:00.000000000
10081,2745,NextCall,CarRequest,2018-01-31 11:33:00,2018-01-31 11:33:00,System,0 days 00:00:00.000000000
10082,2745,AcceptCarReq,CarRequest,2018-01-31 11:33:00,2018-01-31 11:33:00,System,0 days 00:00:00.000000000
10083,2729,ProcessNextCarReq,CarRequest,2018-01-31 11:34:00,2018-01-31 11:52:00,Monika,0 days 00:18:00.000000000
10084,2725,DoneCarReq,CarRequest,2018-01-31 11:34:00,2018-01-31 11:34:00,System,0 days 00:00:00.000000000
10085,2746,NextCall,CarRequest,2018-01-31 11:35:00,2018-01-31 11:35:00,System,0 days 00:00:00.000000000
10086,2746,AcceptCarReq,CarRequest,2018-01-31 11:35:00,2018-01-31 11:35:00,System,0 days 00:00:00.000000000
10087,2747,NextCall,CarRequest,2018-01-31 11:36:00,2018-01-31 11:36:00,System,0 days 00:00:00.000000000
10088,2747,AcceptCarReq,CarRequest,2018-01-31 11:36:00,2018-01-31 11:36:00,System,0 days 00:00:00.000000000
10089,2731,ProcessNextCarReq,CarRequest,2018-01-31 11:37:00,2018-01-31 11:55:00,Chandler,0 days 00:18:00.000000000
10090,2727,DoneCarReq,CarRequest,2018-01-31 11:37:00,2018-01-31 11:37:00,System,0 days 00:00:00.000000000
10091,2748,NextCall,DriverRequest,2018-01-31 11:37:00,2018-01-31 11:37:00,System,0 days 00:00:00.000000000
10092,2748,AcceptDriverReq,DriverRequest,2018-01-31 11:37:00,2018-01-31 11:56:00,System,0 days 00:19:00.000000000
10093,2749,NextCall,DriverRequest,2018-01-31 11:39:00,2018-01-31 11:39:00,System,0 days 00:00:00.000000000
10094,2749,AcceptDriverReq,DriverRequest,2018-01-31 11:39:00,2018-01-31 11:57:00,System,0 days 00:18:00.000000000
10095,2750,NextCall,CarRequest,2018-01-31 11:40:00,2018-01-31 11:40:00,System,0 days 00:00:00.000000000
10096,2750,RejectCall,CarRequest,2018-01-31 11:40:00,2018-01-31 11:40:00,System,0 days 00:00:00.000000000
10097,2751,NextCall,DriverRequest,2018-01-31 11:41:00,2018-01-31 11:41:00,System,0 days 00:00:00.000000000
10098,2751,RejectCall,DriverRequest,2018-01-31 11:41:00,2018-01-31 11:41:00,System,0 days 00:00:00.000000000
10099,2752,NextCall,CarRequest,2018-01-31 11:43:00,2018-01-31 11:43:00,System,0 days 00:00:00.000000000
10100,2752,RejectCall,CarRequest,2018-01-31 11:43:00,2018-01-31 11:43:00,System,0 days 00:00:00.000000000
10101,2753,NextCall,CarRequest,2018-01-31 11:44:00,2018-01-31 11:44:00,System,0 days 00:00:00.000000000
10102,2753,AcceptCarReq,CarRequest,2018-01-31 11:44:00,2018-01-31 11:44:00,System,0 days 00:00:00.000000000
10103,2754,NextCall,CarRequest,2018-01-31 11:45:00,2018-01-31 11:45:00,System,0 days 00:00:00.000000000
10104,2754,AcceptCarReq,CarRequest,2018-01-31 11:45:00,2018-01-31 11:45:00,System,0 days 00:00:00.000000000
10105,2732,ProcessNextCarReq,CarRequest,2018-01-31 11:46:00,2018-01-31 12:04:00,Ross,0 days 00:18:00.000000000
10106,2728,DoneCarReq,CarRequest,2018-01-31 11:46:00,2018-01-31 11:46:00,System,0 days 00:00:00.000000000
10107,2755,NextCall,CarRequest,2018-01-31 11:47:00,2018-01-31 11:47:00,System,0 days 00:00:00.000000000
10108,2755,AcceptCarReq,CarRequest,2018-01-31 11:47:00,2018-01-31 11:47:00,System,0 days 00:00:00.000000000
10109,2726,ProcessNextdriverReq,DriverRequest,2018-01-31 11:47:00,2018-01-31 12:05:00,Joe,0 days 00:18:00.000000000
10110,2723,DoneDriverReq,DriverRequest,2018-01-31 11:47:00,2018-01-31 11:47:00,System,0 days 00:00:00.000000000
10111,2756,NextCall,CarRequest,2018-01-31 11:48:00,2018-01-31 11:48:00,System,0 days 00:00:00.000000000
10112,2756,RejectCall,CarRequest,2018-01-31 11:48:00,2018-01-31 11:48:00,System,0 days 00:00:00.000000000
10113,2724,DoneDriverReq,DriverRequest,2018-01-31 11:49:00,2018-01-31 11:49:00,System,0 days 00:00:00.000000000
10114,2730,ProcessNextdriverReq,DriverRequest,2018-01-31 11:49:00,2018-01-31 12:07:00,Pheobi,0 days 00:18:00.000000000
10115,2757,NextCall,DriverRequest,2018-01-31 11:49:00,2018-01-31 11:49:00,System,0 days 00:00:00.000000000
10116,2757,RejectCall,DriverRequest,2018-01-31 11:49:00,2018-01-31 11:49:00,System,0 days 00:00:00.000000000
10117,2758,NextCall,CarRequest,2018-01-31 11:51:00,2018-01-31 11:51:00,System,0 days 00:00:00.000000000
10118,2758,RejectCall,CarRequest,2018-01-31 11:51:00,2018-01-31 11:51:00,System,0 days 00:00:00.000000000
10119,2759,NextCall,DriverRequest,2018-01-31 11:52:00,2018-01-31 11:52:00,System,0 days 00:00:00.000000000
10120,2759,RejectCall,DriverRequest,2018-01-31 11:52:00,2018-01-31 11:52:00,System,0 days 00:00:00.000000000
10121,2729,DoneCarReq,CarRequest,2018-01-31 11:52:00,2018-01-31 11:52:00,System,0 days 00:00:00.000000000
10122,2734,ProcessNextCarReq,CarRequest,2018-01-31 11:52:00,2018-01-31 12:10:00,Monika,0 days 00:18:00.000000000
10123,2760,NextCall,CarRequest,2018-01-31 11:53:00,2018-01-31 11:53:00,System,0 days 00:00:00.000000000
10124,2760,AcceptCarReq,CarRequest,2018-01-31 11:53:00,2018-01-31 11:53:00,System,0 days 00:00:00.000000000
10125,2761,NextCall,CarRequest,2018-01-31 11:55:00,2018-01-31 11:55:00,System,0 days 00:00:00.000000000
10126,2761,RejectCall,CarRequest,2018-01-31 11:55:00,2018-01-31 11:55:00,System,0 days 00:00:00.000000000
10127,2735,ProcessNextCarReq,CarRequest,2018-01-31 11:55:00,2018-01-31 12:13:00,Chandler,0 days 00:18:00.000000000
10128,2731,DoneCarReq,CarRequest,2018-01-31 11:55:00,2018-01-31 11:55:00,System,0 days 00:00:00.000000000
10129,2762,NextCall,CarRequest,2018-01-31 11:56:00,2018-01-31 11:56:00,System,0 days 00:00:00.000000000
10130,2762,AcceptCarReq,CarRequest,2018-01-31 11:56:00,2018-01-31 11:56:00,System,0 days 00:00:00.000000000
10131,2763,NextCall,DriverRequest,2018-01-31 11:57:00,2018-01-31 11:57:00,System,0 days 00:00:00.000000000
10132,2763,AcceptDriverReq,DriverRequest,2018-01-31 11:57:00,2018-01-31 12:16:00,System,0 days 00:19:00.000000000
10133,2764,NextCall,DriverRequest,2018-01-31 11:59:00,2018-01-31 11:59:00,System,0 days 00:00:00.000000000
10134,2764,RejectCall,DriverRequest,2018-01-31 11:59:00,2018-01-31 11:59:00,System,0 days 00:00:00.000000000
10135,2736,ProcessNextCarReq,CarRequest,2018-01-31 12:04:00,2018-01-31 12:22:00,Ross,0 days 00:18:00.000000000
10136,2732,DoneCarReq,CarRequest,2018-01-31 12:04:00,2018-01-31 12:04:00,System,0 days 00:00:00.000000000
10137,2733,ProcessNextdriverReq,DriverRequest,2018-01-31 12:05:00,2018-01-31 12:24:00,Joe,0 days 00:19:00.000000000
10138,2726,DoneDriverReq,DriverRequest,2018-01-31 12:05:00,2018-01-31 12:05:00,System,0 days 00:00:00.000000000
10139,2730,DoneDriverReq,DriverRequest,2018-01-31 12:07:00,2018-01-31 12:07:00,System,0 days 00:00:00.000000000
10140,2737,ProcessNextdriverReq,DriverRequest,2018-01-31 12:07:00,2018-01-31 12:26:00,Pheobi,0 days 00:19:00.000000000
10141,2734,DoneCarReq,CarRequest,2018-01-31 12:10:00,2018-01-31 12:10:00,System,0 days 00:00:00.000000000
10142,2741,ProcessNextCarReq,CarRequest,2018-01-31 12:10:00,2018-01-31 12:28:00,Monika,0 days 00:18:00.000000000
10143,2742,ProcessNextCarReq,CarRequest,2018-01-31 12:13:00,2018-01-31 12:31:00,Chandler,0 days 00:18:00.000000000
10144,2735,DoneCarReq,CarRequest,2018-01-31 12:13:00,2018-01-31 12:13:00,System,0 days 00:00:00.000000000
10145,2736,DoneCarReq,CarRequest,2018-01-31 12:22:00,2018-01-31 12:22:00,System,0 days 00:00:00.000000000
10146,2744,ProcessNextCarReq,CarRequest,2018-01-31 12:22:00,2018-01-31 12:41:00,Ross,0 days 00:19:00.000000000
10147,2738,ProcessNextdriverReq,DriverRequest,2018-01-31 12:24:00,2018-01-31 12:43:00,Joe,0 days 00:19:00.000000000
10148,2733,DoneDriverReq,DriverRequest,2018-01-31 12:24:00,2018-01-31 12:24:00,System,0 days 00:00:00.000000000
10149,2737,DoneDriverReq,DriverRequest,2018-01-31 12:26:00,2018-01-31 12:26:00,System,0 days 00:00:00.000000000
10150,2739,ProcessNextdriverReq,DriverRequest,2018-01-31 12:26:00,2018-01-31 12:45:00,Pheobi,0 days 00:19:00.000000000
10151,2745,ProcessNextCarReq,CarRequest,2018-01-31 12:28:00,2018-01-31 12:47:00,Monika,0 days 00:19:00.000000000
10152,2741,DoneCarReq,CarRequest,2018-01-31 12:28:00,2018-01-31 12:28:00,System,0 days 00:00:00.000000000
10153,2742,DoneCarReq,CarRequest,2018-01-31 12:31:00,2018-01-31 12:31:00,System,0 days 00:00:00.000000000
10154,2746,ProcessNextCarReq,CarRequest,2018-01-31 12:31:00,2018-01-31 12:50:00,Chandler,0 days 00:19:00.000000000
10155,2747,ProcessNextCarReq,CarRequest,2018-01-31 12:41:00,2018-01-31 13:00:00,Ross,0 days 00:19:00.000000000
10156,2744,DoneCarReq,CarRequest,2018-01-31 12:41:00,2018-01-31 12:41:00,System,0 days 00:00:00.000000000
10157,2740,ProcessNextdriverReq,DriverRequest,2018-01-31 12:43:00,2018-01-31 13:02:00,Joe,0 days 00:19:00.000000000
10158,2738,DoneDriverReq,DriverRequest,2018-01-31 12:43:00,2018-01-31 12:43:00,System,0 days 00:00:00.000000000
10159,2743,ProcessNextdriverReq,DriverRequest,2018-01-31 12:45:00,2018-01-31 13:05:00,Pheobi,0 days 00:20:00.000000000
10160,2739,DoneDriverReq,DriverRequest,2018-01-31 12:45:00,2018-01-31 12:45:00,System,0 days 00:00:00.000000000
10161,2753,ProcessNextCarReq,CarRequest,2018-01-31 12:47:00,2018-01-31 13:07:00,Monika,0 days 00:20:00.000000000
10162,2745,DoneCarReq,CarRequest,2018-01-31 12:47:00,2018-01-31 12:47:00,System,0 days 00:00:00.000000000
10163,2754,ProcessNextCarReq,CarRequest,2018-01-31 12:50:00,2018-01-31 13:10:00,Chandler,0 days 00:20:00.000000000
10164,2746,DoneCarReq,CarRequest,2018-01-31 12:50:00,2018-01-31 12:50:00,System,0 days 00:00:00.000000000
10165,2765,NextCall,DriverRequest,2018-01-31 13:00:00,2018-01-31 13:00:00,System,0 days 00:00:00.000000000
10166,2765,AcceptDriverReq,DriverRequest,2018-01-31 13:00:00,2018-01-31 13:20:00,System,0 days 00:20:00.000000000
10167,2747,DoneCarReq,CarRequest,2018-01-31 13:00:00,2018-01-31 13:00:00,System,0 days 00:00:00.000000000
10168,2755,ProcessNextCarReq,CarRequest,2018-01-31 13:00:00,2018-01-31 13:21:00,Ross,0 days 00:21:00.000000000
10169,2766,NextCall,DriverRequest,2018-01-31 13:01:00,2018-01-31 13:01:00,System,0 days 00:00:00.000000000
10170,2766,AcceptDriverReq,DriverRequest,2018-01-31 13:01:00,2018-01-31 13:21:00,System,0 days 00:20:00.000000000
10171,2767,NextCall,CarRequest,2018-01-31 13:02:00,2018-01-31 13:02:00,System,0 days 00:00:00.000000000
10172,2767,AcceptCarReq,CarRequest,2018-01-31 13:02:00,2018-01-31 13:02:00,System,0 days 00:00:00.000000000
10173,2740,DoneDriverReq,DriverRequest,2018-01-31 13:02:00,2018-01-31 13:02:00,System,0 days 00:00:00.000000000
10174,2748,ProcessNextdriverReq,DriverRequest,2018-01-31 13:02:00,2018-01-31 13:22:00,Joe,0 days 00:20:00.000000000
10175,2768,NextCall,DriverRequest,2018-01-31 13:04:00,2018-01-31 13:04:00,System,0 days 00:00:00.000000000
10176,2768,AcceptDriverReq,DriverRequest,2018-01-31 13:04:00,2018-01-31 13:23:00,System,0 days 00:19:00.000000000
10177,2769,NextCall,CarRequest,2018-01-31 13:05:00,2018-01-31 13:05:00,System,0 days 00:00:00.000000000
10178,2769,AcceptCarReq,CarRequest,2018-01-31 13:05:00,2018-01-31 13:05:00,System,0 days 00:00:00.000000000
10179,2743,DoneDriverReq,DriverRequest,2018-01-31 13:05:00,2018-01-31 13:05:00,System,0 days 00:00:00.000000000
10180,2749,ProcessNextdriverReq,DriverRequest,2018-01-31 13:05:00,2018-01-31 13:25:00,Pheobi,0 days 00:20:00.000000000
10181,2770,NextCall,DriverRequest,2018-01-31 13:06:00,2018-01-31 13:06:00,System,0 days 00:00:00.000000000
10182,2770,AcceptDriverReq,DriverRequest,2018-01-31 13:06:00,2018-01-31 13:26:00,System,0 days 00:20:00.000000000
10183,2760,ProcessNextCarReq,CarRequest,2018-01-31 13:07:00,2018-01-31 13:27:00,Monika,0 days 00:20:00.000000000
10184,2753,DoneCarReq,CarRequest,2018-01-31 13:07:00,2018-01-31 13:07:00,System,0 days 00:00:00.000000000
10185,2771,NextCall,CarRequest,2018-01-31 13:08:00,2018-01-31 13:08:00,System,0 days 00:00:00.000000000
10186,2771,AcceptCarReq,CarRequest,2018-01-31 13:08:00,2018-01-31 13:08:00,System,0 days 00:00:00.000000000
10187,2772,NextCall,DriverRequest,2018-01-31 13:09:00,2018-01-31 13:09:00,System,0 days 00:00:00.000000000
10188,2772,AcceptDriverReq,DriverRequest,2018-01-31 13:09:00,2018-01-31 13:28:00,System,0 days 00:19:00.000000000
10189,2754,DoneCarReq,CarRequest,2018-01-31 13:10:00,2018-01-31 13:10:00,System,0 days 00:00:00.000000000
10190,2762,ProcessNextCarReq,CarRequest,2018-01-31 13:10:00,2018-01-31 13:31:00,Chandler,0 days 00:21:00.000000000
10191,2773,NextCall,DriverRequest,2018-01-31 13:10:00,2018-01-31 13:10:00,System,0 days 00:00:00.000000000
10192,2773,AcceptDriverReq,DriverRequest,2018-01-31 13:10:00,2018-01-31 13:29:00,System,0 days 00:19:00.000000000
10193,2774,NextCall,DriverRequest,2018-01-31 13:12:00,2018-01-31 13:12:00,System,0 days 00:00:00.000000000
10194,2774,AcceptDriverReq,DriverRequest,2018-01-31 13:12:00,2018-01-31 13:30:00,System,0 days 00:18:00.000000000
10195,2775,NextCall,CarRequest,2018-01-31 13:13:00,2018-01-31 13:13:00,System,0 days 00:00:00.000000000
10196,2775,AcceptCarReq,CarRequest,2018-01-31 13:13:00,2018-01-31 13:13:00,System,0 days 00:00:00.000000000
10197,2776,NextCall,CarRequest,2018-01-31 13:14:00,2018-01-31 13:14:00,System,0 days 00:00:00.000000000
10198,2776,AcceptCarReq,CarRequest,2018-01-31 13:14:00,2018-01-31 13:14:00,System,0 days 00:00:00.000000000
10199,2777,NextCall,DriverRequest,2018-01-31 13:16:00,2018-01-31 13:16:00,System,0 days 00:00:00.000000000
10200,2777,AcceptDriverReq,DriverRequest,2018-01-31 13:16:00,2018-01-31 13:34:00,System,0 days 00:18:00.000000000
10201,2778,NextCall,CarRequest,2018-01-31 13:17:00,2018-01-31 13:17:00,System,0 days 00:00:00.000000000
10202,2778,AcceptCarReq,CarRequest,2018-01-31 13:17:00,2018-01-31 13:17:00,System,0 days 00:00:00.000000000
10203,2779,NextCall,CarRequest,2018-01-31 13:18:00,2018-01-31 13:18:00,System,0 days 00:00:00.000000000
10204,2779,AcceptCarReq,CarRequest,2018-01-31 13:18:00,2018-01-31 13:18:00,System,0 days 00:00:00.000000000
10205,2780,NextCall,CarRequest,2018-01-31 13:20:00,2018-01-31 13:20:00,System,0 days 00:00:00.000000000
10206,2780,AcceptCarReq,CarRequest,2018-01-31 13:20:00,2018-01-31 13:20:00,System,0 days 00:00:00.000000000
10207,2781,NextCall,DriverRequest,2018-01-31 13:21:00,2018-01-31 13:21:00,System,0 days 00:00:00.000000000
10208,2781,AcceptDriverReq,DriverRequest,2018-01-31 13:21:00,2018-01-31 13:39:00,System,0 days 00:18:00.000000000
10209,2755,DoneCarReq,CarRequest,2018-01-31 13:21:00,2018-01-31 13:21:00,System,0 days 00:00:00.000000000
10210,2767,ProcessNextCarReq,CarRequest,2018-01-31 13:21:00,2018-01-31 13:40:00,Ross,0 days 00:19:00.000000000
10211,2748,DoneDriverReq,DriverRequest,2018-01-31 13:22:00,2018-01-31 13:22:00,System,0 days 00:00:00.000000000
