case,event,startTime,completeTime,simulated:logProbability,concept:simulated
1827,Archive,2022-01-14 06:21:20.949,2022-01-14 06:21:20.949,-5.375278407684165,True
1828,Register Claim,2022-01-13 20:07:28.823,2022-01-13 20:07:28.823,-7.049254841255837,True
1828,Decide Low,2022-01-13 21:07:28.823,2022-01-13 21:07:28.823,-7.049254841255837,True
1828,Low Med Check,2022-01-13 22:07:28.823,2022-01-13 22:07:28.823,-7.049254841255837,True
1828,Prepare Questionaire,2022-01-13 23:07:28.823,2022-01-13 23:07:28.823,-7.049254841255837,True
1828,Low Ins check,2022-01-14 00:07:28.823,2022-01-14 00:07:28.823,-7.049254841255837,True
1828,Low Claim Join,2022-01-14 01:07:28.823,2022-01-14 01:07:28.823,-7.049254841255837,True
1828,Prepare Not,2022-01-14 02:07:28.823,2022-01-14 02:07:28.823,-7.049254841255837,True
1828,E-Mail,2022-01-14 03:07:28.823,2022-01-14 03:07:28.823,-7.049254841255837,True
1828,Send Questionaire,2022-01-14 04:07:28.823,2022-01-14 04:07:28.823,-7.049254841255837,True
1828,Post,2022-01-14 05:07:28.823,2022-01-14 05:07:28.823,-7.049254841255837,True
1828,Receive Response,2022-01-14 06:07:28.823,2022-01-14 06:07:28.823,-7.049254841255837,True
1828,Archive,2022-01-14 07:07:28.823,2022-01-14 07:07:28.823,-7.049254841255837,True
1829,Register Claim,2022-01-13 21:52:46.658,2022-01-13 21:52:46.658,-4.68213122712422,True
1829,Prepare Questionaire,2022-01-13 22:52:46.658,2022-01-13 22:52:46.658,-4.68213122712422,True
1829,Decide High,2022-01-13 23:52:46.658,2022-01-13 23:52:46.658,-4.68213122712422,True
1829,Send Questionaire,2022-01-14 00:52:46.658,2022-01-14 00:52:46.658,-4.68213122712422,True
1829,Insurance Check,2022-01-14 01:52:46.658,2022-01-14 01:52:46.658,-4.68213122712422,True
1829,Medical Check,2022-01-14 02:52:46.658,2022-01-14 02:52:46.658,-4.68213122712422,True
1829,Contact Hospital,2022-01-14 03:52:46.658,2022-01-14 03:52:46.658,-4.68213122712422,True
1829,Prepare Not,2022-01-14 04:52:46.658,2022-01-14 04:52:46.658,-4.68213122712422,True
1829,Post,2022-01-14 05:52:46.658,2022-01-14 05:52:46.658,-4.68213122712422,True
1829,Phone,2022-01-14 06:52:46.658,2022-01-14 06:52:46.658,-4.68213122712422,True
1829,Receive Response,2022-01-14 07:52:46.658,2022-01-14 07:52:46.658,-4.68213122712422,True
1829,Archive,2022-01-14 08:52:46.658,2022-01-14 08:52:46.658,-4.68213122712422,True
1830,Register Claim,2022-01-14 00:39:31.353,2022-01-14 00:39:31.353,-6.068425588244111,True
1830,Decide Low,2022-01-14 01:39:31.353,2022-01-14 01:39:31.353,-6.068425588244111,True
1830,Low Med Check,2022-01-14 02:39:31.353,2022-01-14 02:39:31.353,-6.068425588244111,True
1830,Prepare Questionaire,2022-01-14 03:39:31.353,2022-01-14 03:39:31.353,-6.068425588244111,True
1830,Low Ins check,2022-01-14 04:39:31.353,2022-01-14 04:39:31.353,-6.068425588244111,True
1830,Low Claim Join,2022-01-14 05:39:31.353,2022-01-14 05:39:31.353,-6.068425588244111,True
1830,Send Questionaire,2022-01-14 06:39:31.353,2022-01-14 06:39:31.353,-6.068425588244111,True
1830,Prepare Not,2022-01-14 07:39:31.353,2022-01-14 07:39:31.353,-6.068425588244111,True
1830,E-Mail,2022-01-14 08:39:31.353,2022-01-14 08:39:31.353,-6.068425588244111,True
1830,Post,2022-01-14 09:39:31.353,2022-01-14 09:39:31.353,-6.068425588244111,True
1830,Receive Response,2022-01-14 10:39:31.353,2022-01-14 10:39:31.353,-6.068425588244111,True
1830,Archive,2022-01-14 11:39:31.353,2022-01-14 11:39:31.353,-6.068425588244111,True
1831,Register Claim,2022-01-14 04:57:28.895,2022-01-14 04:57:28.895,-5.375278407684165,True
1831,Decide Low,2022-01-14 05:57:28.895,2022-01-14 05:57:28.895,-5.375278407684165,True
1831,Low Ins check,2022-01-14 06:57:28.895,2022-01-14 06:57:28.895,-5.375278407684165,True
1831,Prepare Questionaire,2022-01-14 07:57:28.895,2022-01-14 07:57:28.895,-5.375278407684165,True
1831,Low Med Check,2022-01-14 08:57:28.895,2022-01-14 08:57:28.895,-5.375278407684165,True
1831,Send Questionaire,2022-01-14 09:57:28.895,2022-01-14 09:57:28.895,-5.375278407684165,True
1831,Low Claim Join,2022-01-14 10:57:28.895,2022-01-14 10:57:28.895,-5.375278407684165,True
1831,Prepare Not,2022-01-14 11:57:28.895,2022-01-14 11:57:28.895,-5.375278407684165,True
1831,E-Mail,2022-01-14 12:57:28.895,2022-01-14 12:57:28.895,-5.375278407684165,True
1831,Post,2022-01-14 13:57:28.895,2022-01-14 13:57:28.895,-5.375278407684165,True
1831,Receive Response,2022-01-14 14:57:28.895,2022-01-14 14:57:28.895,-5.375278407684165,True
1831,Archive,2022-01-14 15:57:28.895,2022-01-14 15:57:28.895,-5.375278407684165,True
1832,Register Claim,2022-01-14 04:57:51.445,2022-01-14 04:57:51.445,-4.68213122712422,True
1832,Prepare Questionaire,2022-01-14 05:57:51.445,2022-01-14 05:57:51.445,-4.68213122712422,True
1832,Decide High,2022-01-14 06:57:51.445,2022-01-14 06:57:51.445,-4.68213122712422,True
1832,Insurance Check,2022-01-14 07:57:51.445,2022-01-14 07:57:51.445,-4.68213122712422,True
1832,Send Questionaire,2022-01-14 08:57:51.445,2022-01-14 08:57:51.445,-4.68213122712422,True
1832,Medical Check,2022-01-14 09:57:51.445,2022-01-14 09:57:51.445,-4.68213122712422,True
1832,Contact Hospital,2022-01-14 10:57:51.445,2022-01-14 10:57:51.445,-4.68213122712422,True
1832,Prepare Not,2022-01-14 11:57:51.445,2022-01-14 11:57:51.445,-4.68213122712422,True
1832,Phone,2022-01-14 12:57:51.445,2022-01-14 12:57:51.445,-4.68213122712422,True
1832,Post,2022-01-14 13:57:51.445,2022-01-14 13:57:51.445,-4.68213122712422,True
1832,Receive Response,2022-01-14 14:57:51.445,2022-01-14 14:57:51.445,-4.68213122712422,True
1832,Archive,2022-01-14 15:57:51.445,2022-01-14 15:57:51.445,-4.68213122712422,True
1833,Register Claim,2022-01-14 06:57:31.266,2022-01-14 06:57:31.266,-3.9889840465642745,True
1833,Prepare Questionaire,2022-01-14 07:57:31.266,2022-01-14 07:57:31.266,-3.9889840465642745,True
1833,Send Questionaire,2022-01-14 08:57:31.266,2022-01-14 08:57:31.266,-3.9889840465642745,True
1833,Decide High,2022-01-14 09:57:31.266,2022-01-14 09:57:31.266,-3.9889840465642745,True
1833,Insurance Check,2022-01-14 10:57:31.266,2022-01-14 10:57:31.266,-3.9889840465642745,True
1833,Medical Check,2022-01-14 11:57:31.266,2022-01-14 11:57:31.266,-3.9889840465642745,True
1833,Contact Hospital,2022-01-14 12:57:31.266,2022-01-14 12:57:31.266,-3.9889840465642745,True
1833,Prepare Not,2022-01-14 13:57:31.266,2022-01-14 13:57:31.266,-3.9889840465642745,True
1833,Phone,2022-01-14 14:57:31.266,2022-01-14 14:57:31.266,-3.9889840465642745,True
1833,Post,2022-01-14 15:57:31.266,2022-01-14 15:57:31.266,-3.9889840465642745,True
1833,Receive Response,2022-01-14 16:57:31.266,2022-01-14 16:57:31.266,-3.9889840465642745,True
1833,Archive,2022-01-14 17:57:31.266,2022-01-14 17:57:31.266,-3.9889840465642745,True
1834,Register Claim,2022-01-14 07:22:11.808,2022-01-14 07:22:11.808,-4.68213122712422,True
1834,Prepare Questionaire,2022-01-14 08:22:11.808,2022-01-14 08:22:11.808,-4.68213122712422,True
1834,Send Questionaire,2022-01-14 09:22:11.808,2022-01-14 09:22:11.808,-4.68213122712422,True
1834,Decide High,2022-01-14 10:22:11.808,2022-01-14 10:22:11.808,-4.68213122712422,True
1834,Insurance Check,2022-01-14 11:22:11.808,2022-01-14 11:22:11.808,-4.68213122712422,True
1834,Medical Check,2022-01-14 12:22:11.808,2022-01-14 12:22:11.808,-4.68213122712422,True
1834,Contact Hospital,2022-01-14 13:22:11.808,2022-01-14 13:22:11.808,-4.68213122712422,True
1834,Prepare Not,2022-01-14 14:22:11.808,2022-01-14 14:22:11.808,-4.68213122712422,True
1834,Post,2022-01-14 15:22:11.808,2022-01-14 15:22:11.808,-4.68213122712422,True
1834,Phone,2022-01-14 16:22:11.808,2022-01-14 16:22:11.808,-4.68213122712422,True
1834,Receive Response,2022-01-14 17:22:11.808,2022-01-14 17:22:11.808,-4.68213122712422,True
1834,Archive,2022-01-14 18:22:11.808,2022-01-14 18:22:11.808,-4.68213122712422,True
1835,Register Claim,2022-01-14 08:11:51.803,2022-01-14 08:11:51.803,-3.9889840465642745,True
1835,Prepare Questionaire,2022-01-14 09:11:51.803,2022-01-14 09:11:51.803,-3.9889840465642745,True
1835,Decide High,2022-01-14 10:11:51.803,2022-01-14 10:11:51.803,-3.9889840465642745,True
1835,Send Questionaire,2022-01-14 11:11:51.803,2022-01-14 11:11:51.803,-3.9889840465642745,True
1835,Insurance Check,2022-01-14 12:11:51.803,2022-01-14 12:11:51.803,-3.9889840465642745,True
1835,Medical Check,2022-01-14 13:11:51.803,2022-01-14 13:11:51.803,-3.9889840465642745,True
1835,Contact Hospital,2022-01-14 14:11:51.803,2022-01-14 14:11:51.803,-3.9889840465642745,True
1835,Prepare Not,2022-01-14 15:11:51.803,2022-01-14 15:11:51.803,-3.9889840465642745,True
1835,E-Mail,2022-01-14 16:11:51.803,2022-01-14 16:11:51.803,-3.9889840465642745,True
1835,Post,2022-01-14 17:11:51.803,2022-01-14 17:11:51.803,-3.9889840465642745,True
1835,Receive Response,2022-01-14 18:11:51.803,2022-01-14 18:11:51.803,-3.9889840465642745,True
1835,Archive,2022-01-14 19:11:51.803,2022-01-14 19:11:51.803,-3.9889840465642745,True
1836,Register Claim,2022-01-14 09:47:49.533,2022-01-14 09:47:49.533,-5.0875963352323845,True
1836,Prepare Questionaire,2022-01-14 10:47:49.533,2022-01-14 10:47:49.533,-5.0875963352323845,True
1836,Decide Low,2022-01-14 11:47:49.533,2022-01-14 11:47:49.533,-5.0875963352323845,True
1836,Low Ins check,2022-01-14 12:47:49.533,2022-01-14 12:47:49.533,-5.0875963352323845,True
1836,Send Questionaire,2022-01-14 13:47:49.533,2022-01-14 13:47:49.533,-5.0875963352323845,True
1836,Low Med Check,2022-01-14 14:47:49.533,2022-01-14 14:47:49.533,-5.0875963352323845,True
1836,Low Claim Join,2022-01-14 15:47:49.533,2022-01-14 15:47:49.533,-5.0875963352323845,True
1836,Prepare Not,2022-01-14 16:47:49.533,2022-01-14 16:47:49.533,-5.0875963352323845,True
1836,Phone,2022-01-14 17:47:49.533,2022-01-14 17:47:49.533,-5.0875963352323845,True
1836,Post,2022-01-14 18:47:49.533,2022-01-14 18:47:49.533,-5.0875963352323845,True
1836,Receive Response,2022-01-14 19:47:49.533,2022-01-14 19:47:49.533,-5.0875963352323845,True
1836,Archive,2022-01-14 20:47:49.533,2022-01-14 20:47:49.533,-5.0875963352323845,True
1837,Register Claim,2022-01-14 11:45:23.212,2022-01-14 11:45:23.212,-7.336936913707618,True
1837,Decide High,2022-01-14 12:45:23.212,2022-01-14 12:45:23.212,-7.336936913707618,True
1837,Insurance Check,2022-01-14 13:45:23.212,2022-01-14 13:45:23.212,-7.336936913707618,True
1837,Medical Check,2022-01-14 14:45:23.212,2022-01-14 14:45:23.212,-7.336936913707618,True
1837,Contact Hospital,2022-01-14 15:45:23.212,2022-01-14 15:45:23.212,-7.336936913707618,True
1837,Prepare Not,2022-01-14 16:45:23.212,2022-01-14 16:45:23.212,-7.336936913707618,True
1837,Prepare Questionaire,2022-01-14 17:45:23.212,2022-01-14 17:45:23.212,-7.336936913707618,True
1837,E-Mail,2022-01-14 18:45:23.212,2022-01-14 18:45:23.212,-7.336936913707618,True
1837,Post,2022-01-14 19:45:23.212,2022-01-14 19:45:23.212,-7.336936913707618,True
1837,Send Questionaire,2022-01-14 20:45:23.212,2022-01-14 20:45:23.212,-7.336936913707618,True
1837,Receive Response,2022-01-14 21:45:23.212,2022-01-14 21:45:23.212,-7.336936913707618,True
1837,Archive,2022-01-14 22:45:23.212,2022-01-14 22:45:23.212,-7.336936913707618,True
1838,Register Claim,2022-01-14 11:50:02.963,2022-01-14 11:50:02.963,-3.9889840465642745,True
1838,Prepare Questionaire,2022-01-14 12:50:02.963,2022-01-14 12:50:02.963,-3.9889840465642745,True
1838,Send Questionaire,2022-01-14 13:50:02.963,2022-01-14 13:50:02.963,-3.9889840465642745,True
1838,Decide High,2022-01-14 14:50:02.963,2022-01-14 14:50:02.963,-3.9889840465642745,True
1838,Insurance Check,2022-01-14 15:50:02.963,2022-01-14 15:50:02.963,-3.9889840465642745,True
1838,Medical Check,2022-01-14 16:50:02.963,2022-01-14 16:50:02.963,-3.9889840465642745,True
1838,Contact Hospital,2022-01-14 17:50:02.963,2022-01-14 17:50:02.963,-3.9889840465642745,True
1838,Prepare Not,2022-01-14 18:50:02.963,2022-01-14 18:50:02.963,-3.9889840465642745,True
1838,Phone,2022-01-14 19:50:02.963,2022-01-14 19:50:02.963,-3.9889840465642745,True
1838,Post,2022-01-14 20:50:02.963,2022-01-14 20:50:02.963,-3.9889840465642745,True
1838,Receive Response,2022-01-14 21:50:02.963,2022-01-14 21:50:02.963,-3.9889840465642745,True
1838,Archive,2022-01-14 22:50:02.963,2022-01-14 22:50:02.963,-3.9889840465642745,True
1839,Register Claim,2022-01-14 12:12:56.044,2022-01-14 12:12:56.044,-5.0875963352323845,True
1839,Decide Low,2022-01-14 13:12:56.044,2022-01-14 13:12:56.044,-5.0875963352323845,True
1839,Prepare Questionaire,2022-01-14 14:12:56.044,2022-01-14 14:12:56.044,-5.0875963352323845,True
1839,Low Ins check,2022-01-14 15:12:56.044,2022-01-14 15:12:56.044,-5.0875963352323845,True
1839,Send Questionaire,2022-01-14 16:12:56.044,2022-01-14 16:12:56.044,-5.0875963352323845,True
1839,Low Med Check,2022-01-14 17:12:56.044,2022-01-14 17:12:56.044,-5.0875963352323845,True
1839,Low Claim Join,2022-01-14 18:12:56.044,2022-01-14 18:12:56.044,-5.0875963352323845,True
1839,Prepare Not,2022-01-14 19:12:56.044,2022-01-14 19:12:56.044,-5.0875963352323845,True
1839,Phone,2022-01-14 20:12:56.044,2022-01-14 20:12:56.044,-5.0875963352323845,True
1839,Post,2022-01-14 21:12:56.044,2022-01-14 21:12:56.044,-5.0875963352323845,True
1839,Receive Response,2022-01-14 22:12:56.044,2022-01-14 22:12:56.044,-5.0875963352323845,True
1839,Archive,2022-01-14 23:12:56.044,2022-01-14 23:12:56.044,-5.0875963352323845,True
1840,Register Claim,2022-01-14 14:11:20.815,2022-01-14 14:11:20.815,-3.9889840465642745,True
1840,Prepare Questionaire,2022-01-14 15:11:20.815,2022-01-14 15:11:20.815,-3.9889840465642745,True
1840,Decide High,2022-01-14 16:11:20.815,2022-01-14 16:11:20.815,-3.9889840465642745,True
1840,Send Questionaire,2022-01-14 17:11:20.815,2022-01-14 17:11:20.815,-3.9889840465642745,True
1840,Insurance Check,2022-01-14 18:11:20.815,2022-01-14 18:11:20.815,-3.9889840465642745,True
1840,Medical Check,2022-01-14 19:11:20.815,2022-01-14 19:11:20.815,-3.9889840465642745,True
1840,Contact Hospital,2022-01-14 20:11:20.815,2022-01-14 20:11:20.815,-3.9889840465642745,True
1840,Prepare Not,2022-01-14 21:11:20.815,2022-01-14 21:11:20.815,-3.9889840465642745,True
1840,E-Mail,2022-01-14 22:11:20.815,2022-01-14 22:11:20.815,-3.9889840465642745,True
1840,Post,2022-01-14 23:11:20.815,2022-01-14 23:11:20.815,-3.9889840465642745,True
1840,Receive Response,2022-01-15 00:11:20.815,2022-01-15 00:11:20.815,-3.9889840465642745,True
1840,Archive,2022-01-15 01:11:20.815,2022-01-15 01:11:20.815,-3.9889840465642745,True
1841,Register Claim,2022-01-14 14:27:59.157,2022-01-14 14:27:59.157,-4.969813299576001,True
1841,Decide High,2022-01-14 15:27:59.157,2022-01-14 15:27:59.157,-4.969813299576001,True
1841,Insurance Check,2022-01-14 16:27:59.157,2022-01-14 16:27:59.157,-4.969813299576001,True
1841,Prepare Questionaire,2022-01-14 17:27:59.157,2022-01-14 17:27:59.157,-4.969813299576001,True
1841,Medical Check,2022-01-14 18:27:59.157,2022-01-14 18:27:59.157,-4.969813299576001,True
1841,Send Questionaire,2022-01-14 19:27:59.157,2022-01-14 19:27:59.157,-4.969813299576001,True
1841,Contact Hospital,2022-01-14 20:27:59.157,2022-01-14 20:27:59.157,-4.969813299576001,True
1841,Prepare Not,2022-01-14 21:27:59.157,2022-01-14 21:27:59.157,-4.969813299576001,True
1841,E-Mail,2022-01-14 22:27:59.157,2022-01-14 22:27:59.157,-4.969813299576001,True
1841,Post,2022-01-14 23:27:59.157,2022-01-14 23:27:59.157,-4.969813299576001,True
1841,Receive Response,2022-01-15 00:27:59.157,2022-01-15 00:27:59.157,-4.969813299576001,True
1841,Archive,2022-01-15 01:27:59.157,2022-01-15 01:27:59.157,-4.969813299576001,True
1842,Register Claim,2022-01-14 14:46:53.913,2022-01-14 14:46:53.913,-5.375278407684165,True
1842,Decide Low,2022-01-14 15:46:53.913,2022-01-14 15:46:53.913,-5.375278407684165,True
1842,Low Med Check,2022-01-14 16:46:53.913,2022-01-14 16:46:53.913,-5.375278407684165,True
1842,Prepare Questionaire,2022-01-14 17:46:53.913,2022-01-14 17:46:53.913,-5.375278407684165,True
1842,Low Ins check,2022-01-14 18:46:53.913,2022-01-14 18:46:53.913,-5.375278407684165,True
1842,Send Questionaire,2022-01-14 19:46:53.913,2022-01-14 19:46:53.913,-5.375278407684165,True
1842,Low Claim Join,2022-01-14 20:46:53.913,2022-01-14 20:46:53.913,-5.375278407684165,True
1842,Prepare Not,2022-01-14 21:46:53.913,2022-01-14 21:46:53.913,-5.375278407684165,True
1842,E-Mail,2022-01-14 22:46:53.913,2022-01-14 22:46:53.913,-5.375278407684165,True
1842,Post,2022-01-14 23:46:53.913,2022-01-14 23:46:53.913,-5.375278407684165,True
1842,Receive Response,2022-01-15 00:46:53.913,2022-01-15 00:46:53.913,-5.375278407684165,True
1842,Archive,2022-01-15 01:46:53.913,2022-01-15 01:46:53.913,-5.375278407684165,True
1843,Register Claim,2022-01-14 16:48:57.366,2022-01-14 16:48:57.366,-4.68213122712422,True
1843,Decide Low,2022-01-14 17:48:57.366,2022-01-14 17:48:57.366,-4.68213122712422,True
1843,Low Ins check,2022-01-14 18:48:57.366,2022-01-14 18:48:57.366,-4.68213122712422,True
1843,Prepare Questionaire,2022-01-14 19:48:57.366,2022-01-14 19:48:57.366,-4.68213122712422,True
1843,Send Questionaire,2022-01-14 20:48:57.366,2022-01-14 20:48:57.366,-4.68213122712422,True
1843,Low Med Check,2022-01-14 21:48:57.366,2022-01-14 21:48:57.366,-4.68213122712422,True
1843,Low Claim Join,2022-01-14 22:48:57.366,2022-01-14 22:48:57.366,-4.68213122712422,True
1843,Prepare Not,2022-01-14 23:48:57.366,2022-01-14 23:48:57.366,-4.68213122712422,True
1843,E-Mail,2022-01-15 00:48:57.366,2022-01-15 00:48:57.366,-4.68213122712422,True
1843,Post,2022-01-15 01:48:57.366,2022-01-15 01:48:57.366,-4.68213122712422,True
1843,Receive Response,2022-01-15 02:48:57.366,2022-01-15 02:48:57.366,-4.68213122712422,True
1843,Archive,2022-01-15 03:48:57.366,2022-01-15 03:48:57.366,-4.68213122712422,True
1844,Register Claim,2022-01-14 17:05:27.549,2022-01-14 17:05:27.549,-4.969813299576001,True
1844,Decide High,2022-01-14 18:05:27.549,2022-01-14 18:05:27.549,-4.969813299576001,True
1844,Insurance Check,2022-01-14 19:05:27.549,2022-01-14 19:05:27.549,-4.969813299576001,True
1844,Medical Check,2022-01-14 20:05:27.549,2022-01-14 20:05:27.549,-4.969813299576001,True
1844,Prepare Questionaire,2022-01-14 21:05:27.549,2022-01-14 21:05:27.549,-4.969813299576001,True
1844,Send Questionaire,2022-01-14 22:05:27.549,2022-01-14 22:05:27.549,-4.969813299576001,True
1844,Contact Hospital,2022-01-14 23:05:27.549,2022-01-14 23:05:27.549,-4.969813299576001,True
1844,Prepare Not,2022-01-15 00:05:27.549,2022-01-15 00:05:27.549,-4.969813299576001,True
1844,Phone,2022-01-15 01:05:27.549,2022-01-15 01:05:27.549,-4.969813299576001,True
1844,Post,2022-01-15 02:05:27.549,2022-01-15 02:05:27.549,-4.969813299576001,True
1844,Receive Response,2022-01-15 03:05:27.549,2022-01-15 03:05:27.549,-4.969813299576001,True
1844,Archive,2022-01-15 04:05:27.549,2022-01-15 04:05:27.549,-4.969813299576001,True
1845,Register Claim,2022-01-14 17:46:30.249,2022-01-14 17:46:30.249,-4.276666119016055,True
1845,Decide High,2022-01-14 18:46:30.249,2022-01-14 18:46:30.249,-4.276666119016055,True
1845,Prepare Questionaire,2022-01-14 19:46:30.249,2022-01-14 19:46:30.249,-4.276666119016055,True
1845,Insurance Check,2022-01-14 20:46:30.249,2022-01-14 20:46:30.249,-4.276666119016055,True
1845,Send Questionaire,2022-01-14 21:46:30.249,2022-01-14 21:46:30.249,-4.276666119016055,True
1845,Medical Check,2022-01-14 22:46:30.249,2022-01-14 22:46:30.249,-4.276666119016055,True
1845,Contact Hospital,2022-01-14 23:46:30.249,2022-01-14 23:46:30.249,-4.276666119016055,True
1845,Prepare Not,2022-01-15 00:46:30.249,2022-01-15 00:46:30.249,-4.276666119016055,True
1845,E-Mail,2022-01-15 01:46:30.249,2022-01-15 01:46:30.249,-4.276666119016055,True
1845,Post,2022-01-15 02:46:30.249,2022-01-15 02:46:30.249,-4.276666119016055,True
1845,Receive Response,2022-01-15 03:46:30.249,2022-01-15 03:46:30.249,-4.276666119016055,True
1845,Archive,2022-01-15 04:46:30.249,2022-01-15 04:46:30.249,-4.276666119016055,True
1846,Register Claim,2022-01-14 19:07:39.528,2022-01-14 19:07:39.528,-4.68213122712422,True
1846,Prepare Questionaire,2022-01-14 20:07:39.528,2022-01-14 20:07:39.528,-4.68213122712422,True
1846,Send Questionaire,2022-01-14 21:07:39.528,2022-01-14 21:07:39.528,-4.68213122712422,True
1846,Decide High,2022-01-14 22:07:39.528,2022-01-14 22:07:39.528,-4.68213122712422,True
1846,Insurance Check,2022-01-14 23:07:39.528,2022-01-14 23:07:39.528,-4.68213122712422,True
1846,Medical Check,2022-01-15 00:07:39.528,2022-01-15 00:07:39.528,-4.68213122712422,True
1846,Contact Hospital,2022-01-15 01:07:39.528,2022-01-15 01:07:39.528,-4.68213122712422,True
1846,Prepare Not,2022-01-15 02:07:39.528,2022-01-15 02:07:39.528,-4.68213122712422,True
1846,Post,2022-01-15 03:07:39.528,2022-01-15 03:07:39.528,-4.68213122712422,True
1846,E-Mail,2022-01-15 04:07:39.528,2022-01-15 04:07:39.528,-4.68213122712422,True
1846,Receive Response,2022-01-15 05:07:39.528,2022-01-15 05:07:39.528,-4.68213122712422,True
1846,Archive,2022-01-15 06:07:39.528,2022-01-15 06:07:39.528,-4.68213122712422,True
1847,Register Claim,2022-01-14 19:12:02.112,2022-01-14 19:12:02.112,-5.0875963352323845,True
1847,Prepare Questionaire,2022-01-14 20:12:02.112,2022-01-14 20:12:02.112,-5.0875963352323845,True
1847,Decide Low,2022-01-14 21:12:02.112,2022-01-14 21:12:02.112,-5.0875963352323845,True
1847,Low Med Check,2022-01-14 22:12:02.112,2022-01-14 22:12:02.112,-5.0875963352323845,True
1847,Send Questionaire,2022-01-14 23:12:02.112,2022-01-14 23:12:02.112,-5.0875963352323845,True
1847,Low Ins check,2022-01-15 00:12:02.112,2022-01-15 00:12:02.112,-5.0875963352323845,True
1847,Low Claim Join,2022-01-15 01:12:02.112,2022-01-15 01:12:02.112,-5.0875963352323845,True
1847,Prepare Not,2022-01-15 02:12:02.112,2022-01-15 02:12:02.112,-5.0875963352323845,True
1847,Phone,2022-01-15 03:12:02.112,2022-01-15 03:12:02.112,-5.0875963352323845,True
1847,Post,2022-01-15 04:12:02.112,2022-01-15 04:12:02.112,-5.0875963352323845,True
1847,Receive Response,2022-01-15 05:12:02.112,2022-01-15 05:12:02.112,-5.0875963352323845,True
1847,Archive,2022-01-15 06:12:02.112,2022-01-15 06:12:02.112,-5.0875963352323845,True
1848,Register Claim,2022-01-14 19:45:34.649,2022-01-14 19:45:34.649,-5.0875963352323845,True
1848,Prepare Questionaire,2022-01-14 20:45:34.649,2022-01-14 20:45:34.649,-5.0875963352323845,True
1848,Decide Low,2022-01-14 21:45:34.649,2022-01-14 21:45:34.649,-5.0875963352323845,True
1848,Low Ins check,2022-01-14 22:45:34.649,2022-01-14 22:45:34.649,-5.0875963352323845,True
1848,Send Questionaire,2022-01-14 23:45:34.649,2022-01-14 23:45:34.649,-5.0875963352323845,True
1848,Low Med Check,2022-01-15 00:45:34.649,2022-01-15 00:45:34.649,-5.0875963352323845,True
1848,Low Claim Join,2022-01-15 01:45:34.649,2022-01-15 01:45:34.649,-5.0875963352323845,True
1848,Prepare Not,2022-01-15 02:45:34.649,2022-01-15 02:45:34.649,-5.0875963352323845,True
1848,E-Mail,2022-01-15 03:45:34.649,2022-01-15 03:45:34.649,-5.0875963352323845,True
1848,Post,2022-01-15 04:45:34.649,2022-01-15 04:45:34.649,-5.0875963352323845,True
1848,Receive Response,2022-01-15 05:45:34.649,2022-01-15 05:45:34.649,-5.0875963352323845,True
1848,Archive,2022-01-15 06:45:34.649,2022-01-15 06:45:34.649,-5.0875963352323845,True
1849,Register Claim,2022-01-14 19:49:06.688,2022-01-14 19:49:06.688,-6.356107660695892,True
1849,Decide High,2022-01-14 20:49:06.688,2022-01-14 20:49:06.688,-6.356107660695892,True
1849,Insurance Check,2022-01-14 21:49:06.688,2022-01-14 21:49:06.688,-6.356107660695892,True
1849,Medical Check,2022-01-14 22:49:06.688,2022-01-14 22:49:06.688,-6.356107660695892,True
1849,Contact Hospital,2022-01-14 23:49:06.688,2022-01-14 23:49:06.688,-6.356107660695892,True
1849,Prepare Questionaire,2022-01-15 00:49:06.688,2022-01-15 00:49:06.688,-6.356107660695892,True
1849,Send Questionaire,2022-01-15 01:49:06.688,2022-01-15 01:49:06.688,-6.356107660695892,True
1849,Prepare Not,2022-01-15 02:49:06.688,2022-01-15 02:49:06.688,-6.356107660695892,True
1849,Post,2022-01-15 03:49:06.688,2022-01-15 03:49:06.688,-6.356107660695892,True
1849,Phone,2022-01-15 04:49:06.688,2022-01-15 04:49:06.688,-6.356107660695892,True
1849,Receive Response,2022-01-15 05:49:06.688,2022-01-15 05:49:06.688,-6.356107660695892,True
1849,Archive,2022-01-15 06:49:06.688,2022-01-15 06:49:06.688,-6.356107660695892,True
1850,Register Claim,2022-01-14 20:24:35.628,2022-01-14 20:24:35.628,-4.276666119016055,True
1850,Decide High,2022-01-14 21:24:35.628,2022-01-14 21:24:35.628,-4.276666119016055,True
1850,Insurance Check,2022-01-14 22:24:35.628,2022-01-14 22:24:35.628,-4.276666119016055,True
1850,Prepare Questionaire,2022-01-14 23:24:35.628,2022-01-14 23:24:35.628,-4.276666119016055,True
1850,Send Questionaire,2022-01-15 00:24:35.628,2022-01-15 00:24:35.628,-4.276666119016055,True
1850,Medical Check,2022-01-15 01:24:35.628,2022-01-15 01:24:35.628,-4.276666119016055,True
1850,Contact Hospital,2022-01-15 02:24:35.628,2022-01-15 02:24:35.628,-4.276666119016055,True
1850,Prepare Not,2022-01-15 03:24:35.628,2022-01-15 03:24:35.628,-4.276666119016055,True
1850,E-Mail,2022-01-15 04:24:35.628,2022-01-15 04:24:35.628,-4.276666119016055,True
1850,Post,2022-01-15 05:24:35.628,2022-01-15 05:24:35.628,-4.276666119016055,True
